index,Sku,Style Id,Catalog,Category,Weight,TP,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP,Markup,Markup %,Price_Outlier
255,Os211_3011_XL,Os211_3011,Mix,Kurta,0.3,467.0,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1528.0,327.1948608137045,False
256,Os211_3011_2XL,Os211_3011,Mix,Kurta,0.3,467.0,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1528.0,327.1948608137045,False
257,Os211_3011_3XL,Os211_3011,Mix,Kurta,0.3,467.0,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1528.0,327.1948608137045,False
258,Os171_1096_S,Os171_1096,Mix,Kurta,0.3,552.0,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1843.0,333.8768115942029,False
259,Os171_1096_M,Os171_1096,Mix,Kurta,0.3,552.0,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1843.0,333.8768115942029,False
260,Os171_1096_L,Os171_1096,Mix,Kurta,0.3,552.0,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1843.0,333.8768115942029,False
261,Os171_1096_XL,Os171_1096,Mix,Kurta,0.3,552.0,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1843.0,333.8768115942029,False
262,Os171_1096_2XL,Os171_1096,Mix,Kurta,0.3,552.0,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1843.0,333.8768115942029,False
263,Os171_1096_3XL,Os171_1096,Mix,Kurta,0.3,552.0,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1843.0,333.8768115942029,False
264,Os184_1127_S,Os184_1127,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
265,Os184_1127_M,Os184_1127,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
266,Os184_1127_L,Os184_1127,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
267,Os184_1127_XL,Os184_1127,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
268,Os184_1127_2XL,Os184_1127,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
269,Os184_1127_3XL,Os184_1127,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
270,Os231_1384_S,Os231_1384,Mix,Kurta Set,0.4,662.0,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2133.0,322.20543806646526,False
271,Os231_1384_M,Os231_1384,Mix,Kurta Set,0.4,662.0,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2133.0,322.20543806646526,False
272,Os231_1384_L,Os231_1384,Mix,Kurta Set,0.4,662.0,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2133.0,322.20543806646526,False
273,Os231_1384_XL,Os231_1384,Mix,Kurta Set,0.4,662.0,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2133.0,322.20543806646526,False
274,Os231_1384_2XL,Os231_1384,Mix,Kurta Set,0.4,662.0,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2133.0,322.20543806646526,False
275,Os231_1384_3XL,Os231_1384,Mix,Kurta Set,0.4,662.0,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2133.0,322.20543806646526,False
276,Os186_1377_S,Os186_1377,Mix,Kurta,0.3,538.0,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1757.0,326.57992565055764,False
277,Os186_1377_M,Os186_1377,Mix,Kurta,0.3,538.0,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1757.0,326.57992565055764,False
278,Os186_1377_L,Os186_1377,Mix,Kurta,0.3,538.0,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1757.0,326.57992565055764,False
279,Os186_1377_XL,Os186_1377,Mix,Kurta,0.3,538.0,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1757.0,326.57992565055764,False
280,Os186_1377_2XL,Os186_1377,Mix,Kurta,0.3,538.0,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1757.0,326.57992565055764,False
281,Os186_1377_3XL,Os186_1377,Mix,Kurta,0.3,538.0,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1757.0,326.57992565055764,False
282,Os185_1105_S,Os185_1105,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
283,Os185_1105_M,Os185_1105,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
284,Os185_1105_L,Os185_1105,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
285,Os185_1105_XL,Os185_1105,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
286,Os185_1105_2XL,Os185_1105,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
287,Os185_1105_3XL,Os185_1105,Mix,Kurta,0.3,529.0,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1766.0,333.8374291115312,False
288,Os190_1128_S,Os190_1128,Mix,Kurta,0.3,570.0,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1725.0,302.6315789473684,False
289,Os190_1128_M,Os190_1128,Mix,Kurta,0.3,570.0,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1725.0,302.6315789473684,False
290,Os190_1128_L,Os190_1128,Mix,Kurta,0.3,570.0,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1725.0,302.6315789473684,False
291,Os190_1128_XL,Os190_1128,Mix,Kurta,0.3,570.0,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1725.0,302.6315789473684,False
